#taxonomy	magic.0040	magic.0112	magic.0134	magic.0317	magic.0020	magic.0402	magic.0232	magic.0315	magic.0435	magic.0018	magic.0124	magic.0150	magic.0532	magic.0030	magic.0079	magic.0013	magic.0132	magic.0316	magic.0374	magic.0001	magic.0243	magic.0173	magic.0542	magic.0146	magic.0100	magic.0537	magic.0156	magic.0244	magic.0456	magic.0339	magic.0053	magic.0367	magic.0016	magic.0164	magic.0231	magic.0551	magic.0048	magic.0331	magic.0440	magic.0004	magic.0531	magic.0179	magic.0526	magic.0539	magic.0075	magic.0149	magic.0242	magic.0514	magic.0246	magic.0017	magic.0078	magic.0011	magic.0109	magic.0131	magic.0552	magic.0465	magic.0015	magic.0527	magic.0021	magic.0063	magic.0396	magic.0337	magic.0471	magic.0428	magic.0547	magic.0287	magic.0272	magic.0148	magic.0110	magic.0050	magic.0307	magic.0170	magic.0268	magic.0417	magic.0300	magic.0538	magic.0334	magic.0290	magic.0541	magic.0278	magic.0335	magic.0059	magic.0549	magic.0217	magic.0543	magic.0322	magic.0433	magic.0429	magic.0473	magic.0189	magic.0028
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella biformis	0	0	1.94846409881831e-06	0	1.67035536810456e-05	0	5.61259616248092e-06	0	2.43712573991854e-05	0	1.37361779709168e-05	4.21443020903574e-05	0	3.26565801376148e-06	7.53358239227943e-05	0	0	0.000298426312207067	0.000184994246134844	0	0.000150428100677103	1.39495889753608e-06	4.64551222403194e-05	2.29553128923924e-06	0	1.57586717015623e-05	0	0.000477166748388328	0	3.25519950303954e-05	0	0	0	1.1149038488339e-05	1.95268259534949e-05	3.3707524305934e-05	1.52335454858435e-06	4.125335957047e-05	1.92464625001925e-06	0	0.000131770468008158	0	0	5.37983229986755e-06	0	0	0	1.93625087615352e-05	1.81718071680511e-06	0.0005137922196175	0	0	0	0.000126608585973202	0.000188911356746251	1.61263792085818e-06	4.12264553335141e-05	0.00236700462855976	0	0	3.50882117643756e-05	0	1.94924865324638e-05	0.000195135796774937	1.31238762680945e-05	7.15058510439854e-05	0.000998899172340686	2.21326097445454e-06	0	0	0.000566877582386874	0	0	0	3.11095210689231e-05	0	5.21666097181177e-06	1.40424193403433e-06	7.11880574914752e-06	1.90367046702748e-06	0	0	0.00308744607938223	0	0	0	0	8.92270262714108e-06	0	8.17648116956387e-05	1.33166431405971e-05
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus intestini	0	0	0.00020653719447474	0	0	0	0.000854985482084593	0	0.000898869317017015	0	0	0	1.57784951733583e-06	1.95939480825689e-05	0	0	6.24591088022061e-06	0	0.000598510796318614	0	0	0	0	0	0	0	0	0	0	0.000870765867063078	0	0	0	0	1.30178839689966e-06	0.000814598504060071	0	0.00132629551019061	1.92464625001925e-06	0	0.00146366581387523	0	0	1.07596645997351e-06	0	0	0	2.06533426789709e-05	0	0	0	0	0.00397648320178316	0	0.000731464773321485	0	0	1.12180314149752e-06	0	0	0	2.74632473092883e-06	0	1.9710686542923e-06	7.87432576085673e-06	0	1.52892730460309e-05	0	1.22222493827764e-05	0	0.00143316233856963	0.000191347450523016	0	2.79259404060432e-06	0	0	5.99916011758354e-05	1.40424193403433e-06	0	0	0.000550995376922351	0	0.00930159521896158	0	0	0	3.66248045151059e-06	0	0	2.45294435086916e-05	1.33166431405971e-05
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera massiliensis	0	0	4.87116024704576e-07	0	0	3.46850682515431e-06	0.00014405663483701	0	0.000140493130889422	0	0	0	0	0	0	0	0	0	5.44100723926013e-06	0	0	0	2.81546195395875e-06	2.29553128923924e-06	0	0	0	0	4.64282729611024e-06	0	0	0	0	0	0	0.000202245145835604	0	0.000228956145616109	1.92464625001925e-06	1.26304568309931e-06	4.05447593871254e-06	6.56751902117697e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.51129085397001e-06	0	0	0	0	0	1.75441058821878e-06	0	0	0	7.87432576085673e-06	3.10895004539067e-06	0	0	0	0	0.0198207549052875	4.55589167911944e-05	0	2.79259404060432e-06	0	0	8.86832365208001e-05	1.40424193403433e-06	0	0	0.000181149165015568	0	0.0131995824904629	0	0	0	0	0	0	1.63529623391277e-05	3.99499294217914e-05
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella parvula	4.60917286856483e-06	0.000190316013100823	0.00441668099599639	0.0192027950229888	0.0127364596817973	2.94823080138116e-05	0.000544421827760649	6.8050891597547e-05	0.000242278970615432	4.09175176286305e-05	2.49748690380305e-06	9.78349869954725e-05	0.0953636469782604	0.000604146732545874	3.86337558578432e-06	0.00218032941736681	0.000980608008194635	0.0678756339004115	4.0807554294451e-05	1.85365745151759e-05	0	5.57983559014434e-06	0.0135437797295186	0.000137731877354354	6.76626128452129e-05	0.0357613506757515	0.0190841229844672	0.000151377037419745	0.00019035591914052	2.8482995651596e-05	0.000577723167130139	0.00282753661087866	9.12848584043727e-05	2.04399038952882e-05	7.42019386232807e-05	9.55046522001463e-05	2.43736727773495e-05	0.0177513206231733	0.0027503194912775	3.78913704929794e-06	0.00133797705977514	0.0240239845794653	0.0663330814069653	9.89889143175629e-05	0.000272137454154116	0.00530157179391397	0.000110283142461101	0.0613520452618005	0.000990363490658782	0.00422854507853765	9.19104975574785e-06	0.000111027614734177	7.22996945778756e-05	0.000140941633441866	7.10306701365905e-05	0.00113529709628416	3.1712657948857e-06	0.0374244746034987	0.00759596915004995	0.00659549730472466	7.19308341169701e-05	0.0369572919041093	0.00200063793592288	0.00185280453503476	0.00537553971941153	5.59611008170321e-05	3.31267582664003e-05	6.63978292336363e-06	0.000105926161317396	0.00153407704008807	4.59090999820356e-05	0.000861063527353574	5.89009090373628e-06	0.00848948588343713	0.00205906142574935	0.00518386102767242	9.1291567006706e-05	0.00110794688595309	0.0354765684508767	5.52064435437968e-05	0.00187187470516086	0.00159858715344914	0.000302509675691154	0.201803704646926	0.00450163029225492	0	3.47935642893506e-05	0.00148711710452351	0.00361071716048909	0.0177102582132753	0.00763043651956215
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella seminalis	6.1455638247531e-06	0	0.000105704177360893	4.5458087643193e-05	3.34071073620913e-06	6.93701365030861e-06	0.0883516179243871	2.61734198452104e-06	0.0651802111124332	2.09833423736567e-06	0	0	1.57784951733583e-06	0.000114298030481652	1.93168779289216e-06	4.91706337447708e-05	0.000192061759566784	2.04401583703471e-06	0.0044425824108559	9.26828725758795e-07	1.59276812481639e-05	6.97479448768042e-06	7.03865488489688e-06	0	2.3741267664987e-06	1.96983396269528e-06	1.30129774875489e-05	0	4.64282729611024e-06	0.00787351379797689	4.31136691888163e-06	3.59571129707113e-05	0	1.85817308138984e-05	1.56214607627959e-05	0.0967158759068728	1.52335454858435e-06	0.11609107916726	3.84929250003849e-06	3.78913704929794e-06	0.0110180383634513	4.59726331482388e-05	1.73742322761113e-06	1.39875639796556e-05	0	5.3877762133272e-06	1.33100344349605e-05	0.000364015164716862	0	0	0	0	3.52681436965247e-06	2.3888412447774e-06	0.00568094232007327	6.45055168343273e-06	6.3425315897714e-06	4.48721256599007e-06	2.05620640199863e-05	1.35896235674272e-05	1.75441058821878e-06	1.37316236546442e-05	3.54408846044797e-06	7.88427461716919e-06	8.6617583369424e-05	9.94864014525015e-05	5.09642434867697e-06	0	8.14816625518427e-06	1.61651953644686e-05	1.19762869518354e-05	0.0173397237307286	1.96336363457876e-06	5.58518808120863e-06	1.36104154676539e-05	4.31269636245625e-06	0.000179974803527506	0.000141828435337467	1.77970143728688e-06	1.90367046702748e-06	0.080494386262855	0	2.30923416558133e-06	3.56181802315538e-06	0	0	4.9443486095393e-05	2.97423420904703e-06	4.98294300279811e-05	0.000670471455904237	6.65832157029856e-05
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium mortiferum	3.07278191237655e-06	0	0	0	0	0	0	0	2.86720675284534e-06	3.1475013560485e-06	0	0	0	0.000633537654669728	0	3.88189213774506e-06	0	0	0	3.70731490303518e-06	0	4.18487669260825e-06	0	2.29553128923924e-06	4.74825353299739e-06	2.95475094404293e-06	1.18299795341354e-06	0	0	0	0	0	0	0	0	1.12358414353113e-06	0	0	0	0	0	0	0	0	0	0	0	2.58166783487136e-06	0	0.124694679851269	0	0	0	0	0	0	1.74419618718713e-05	0	0	0	0	0	0	3.9421373085846e-06	0	0	0	0	0	8.08259768223429e-06	0	0	0	0	3.88869013361539e-06	0	5.21666097181177e-06	1.40424193403433e-06	0.00086137549564685	0	0	0	0	0	0	0	0	0	0	8.17648116956387e-06	9.32165019841798e-05
k__Bacteria;p__Proteobacteria;NA;NA;NA;NA;NA	2.61186462552007e-05	0	0.000141263647164327	0.000334441644803491	0.00258905082056207	4.16220819018517e-05	0.00028811326967402	0	0.000153395561277226	0.000294815960349876	6.24371725950762e-06	1.80618437530103e-05	4.89133350374108e-05	2.93909221238533e-05	3.86337558578432e-06	0	0.000505918781297869	6.13204751110412e-05	0.000446162593619331	0.000196487689860864	0.000913187058228063	4.04538080285464e-05	0.00241144316356567	0.00249294698011381	2.3741267664987e-06	5.41704339741203e-05	0.00176030095467935	6.58161032259763e-06	0.0015414186623086	0.000177679639540908	3.01795684321714e-05	0	0.000336312636226636	0.000845468752032377	0.00034627571357531	0.000155054611807296	0.000379315282597502	5.56920354201345e-05	3.84929250003849e-05	0.000213454720443784	5.06809492339068e-05	0.00323450311792966	9.03460078357788e-05	5.2722356538702e-05	3.09247106993314e-06	0.00152114881756271	1.90143349070865e-06	1.16175052569211e-05	0.000103579300857891	0.000557095891885945	0.000470275379169098	1.3539953016363e-06	0.00013578235323162	3.34437774268835e-05	3.77822713492503e-05	0.00110465697578785	0.000176005251616156	0.000164905061800135	0.00011994537344992	4.37887870505987e-05	0.000664921612934918	2.74632473092883e-06	1.24043096115679e-05	0.0106102625660554	0.00685591296245259	0.000273587603994379	7.64463652301545e-06	0	5.70371637862899e-05	6.46607814578743e-06	0	0.000195903342202136	1.96336363457876e-06	5.58518808120863e-06	5.83303520042309e-06	6.90031417993e-05	5.21666097181177e-05	2.1063629010515e-05	0.000133477607796516	1.14220228021649e-05	0.00137748844230588	0	1.61646391590693e-05	0.000156719993018837	1.85847122157313e-05	0	2.01436424833082e-05	0.000130866305198069	4.02468473302925e-05	0.000139000179882586	0.000133166431405971
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Inquilinus;s__Inquilinus limosus	3.68733829485186e-05	2.65557227582544e-05	6.33250832115949e-05	0.000240278463256877	9.52102559819602e-05	3.98878284892745e-05	3.92881731373664e-05	0.000405688007600761	6.02113418097522e-05	0.00263550780213128	3.37160732013411e-05	5.87009921972835e-05	1.57784951733583e-06	0.000871930689674316	0.00021441734501103	0.000108692979856862	3.1229554401103e-06	0	0	3.70731490303518e-06	1.7697423609071e-06	0.00373709488649917	1.83005027007319e-05	2.75463754708709e-05	3.79860282639792e-05	0	0.000157338727804001	1.15178180645459e-05	4.87496866091575e-05	0	0.000232813813619608	5.88389121338912e-05	1.28119099514909e-05	6.68942309300342e-05	8.46162457984779e-05	0.000220222492132102	0.000284867300585273	0.0134589085598658	0.00119905461376199	8.84131978169518e-06	8.10895187742508e-06	0.000331659710569437	0	7.53176521981457e-06	0	1.7959254044424e-06	7.60573396283458e-05	0.000268493454826622	0	1.17036952076879e-06	2.75731492672436e-05	2.03099295245445e-05	4.05583652510034e-05	0.00108095066326177	1.51129085397001e-06	8.38571718846254e-05	0.00127484884954405	4.48721256599007e-06	3.08430960299795e-05	1.056970721911e-05	2.10529270586254e-05	5.49264946185767e-06	1.06322653813439e-05	8.67270207888611e-05	8.6617583369424e-05	0.000360638205265318	1.52892730460309e-05	2.21326097445454e-06	0.000126296576955356	8.08259768223429e-06	1.39723347771413e-05	1.82235667164777e-05	1.96336363457876e-06	0	1.9443450668077e-06	0.00436013602244327	5.21666097181177e-06	5.61696773613732e-06	7.11880574914752e-06	0	1.88697046891216e-05	1.52246395566585e-05	3.23292783181386e-05	4.63036343010199e-05	0	2.68202213741072e-06	5.49372067726589e-06	2.37938736723762e-05	1.91651653953774e-06	0.000220764991578224	0.00213066290249554
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia;s__Ralstonia pickettii	5.22372925104014e-05	2.2129768965212e-06	2.14331050870014e-05	9.74101878068421e-06	7.51659915647054e-05	3.98878284892745e-05	9.3543269374682e-06	1.30867099226052e-05	4.44417046691028e-05	2.5180010848388e-05	1.87311517785229e-05	3.61236875060206e-05	3.15569903467167e-05	0.00101561964227982	1.54535023431373e-05	3.75249573315356e-05	3.43525098412133e-05	8.17606334813882e-06	1.90435253374105e-05	2.22438894182111e-05	7.25594367971911e-05	2.51092601556495e-05	1.1261847815835e-05	2.29553128923924e-05	7.12238029949609e-06	1.3788837738867e-05	2.8391950881925e-05	4.60712722581834e-05	2.32141364805512e-05	4.06899937879943e-06	3.01795684321714e-05	1.96129707112971e-05	6.40595497574545e-06	5.57451924416952e-06	2.34321911441939e-05	1.46065938659047e-05	1.67569000344278e-05	0.000105196066904699	1.34725237501347e-05	1.01043654647945e-05	1.21634278161376e-05	1.31350380423539e-05	2.25865019589447e-05	1.39875639796556e-05	3.09247106993314e-05	3.05307318755208e-05	1.71129014163778e-05	2.06533426789709e-05	3.63436143361021e-06	3.27703465815262e-05	7.65920812978988e-06	3.1141891937635e-05	7.05362873930494e-06	7.16652373433219e-06	7.55645426985005e-06	2.74148446545891e-05	3.32982908462998e-05	1.34616376979702e-05	1.71350533499886e-05	1.96294562640615e-05	2.10529270586254e-05	2.47169225783595e-05	5.31613269067196e-06	1.37974805800461e-05	1.83734267753324e-05	5.90700508624227e-05	4.58678191380927e-05	2.65591316934545e-05	4.88889975311056e-05	1.93982344373623e-05	7.98419130122358e-06	4.10030251120749e-05	1.17801818074726e-05	3.63037225278561e-05	1.36104154676539e-05	3.23452227184219e-05	0.00092595732249659	2.80848386806866e-05	2.13564172474426e-05	2.09403751373022e-05	8.30267006321351e-05	3.0449279113317e-05	4.61846833116265e-06	8.90454505788845e-06	1.65197441917612e-05	5.36404427482144e-05	1.8312402257553e-05	1.78454052542822e-05	9.58258269768868e-06	0.00188876715016925	0.00427464244813168
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella wadsworthensis	0	0	1.46134807411373e-06	3.24700626022807e-06	0	3.46850682515431e-06	0.0115170473254108	0	0.016100799520603	3.1475013560485e-06	0	0	0	2.93909221238533e-05	5.79506337867649e-06	0	2.18606880807721e-05	0.000124684966059117	0	9.26828725758795e-07	0	0	2.81546195395875e-06	0	0	0	8.28098567389478e-06	0	4.64282729611024e-06	2.71266625253295e-06	0	9.80648535564854e-06	1.60148874393636e-06	3.71634616277968e-06	1.30178839689966e-06	0	1.52335454858435e-06	4.125335957047e-06	1.92464625001925e-06	2.52609136619862e-06	0	0	0	0.00737359815019846	0	5.3877762133272e-06	2.47186353792124e-05	8.51950385507549e-05	0	0	0	0	0	2.3888412447774e-06	6.04516341588004e-06	0	1.58563289744285e-06	3.36540942449255e-06	3.42701066999772e-06	0	0	0	0	0	2.62477525361891e-06	6.21790009078134e-06	0.0105062787947976	0	8.14816625518427e-06	0	0	0.0437593395779422	3.92672726915752e-06	0.00170906755284984	0	0	2.60833048590589e-06	2.66805967466523e-05	3.55940287457376e-06	0	0	5.0748798522195e-06	2.30923416558133e-06	0	0	0.000343298833588572	5.49372067726589e-06	0	7.66606615815094e-06	0.000695000899412929	2.66332862811942e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	0	0	0	0	0	0	0	0	1.43360337642267e-06	0	0	0	0	1.30626320550459e-05	0.00142751727894731	0	0	2.04401583703471e-06	0	3.05853479500402e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00193940286890694	0	0	1.12358414353113e-06	1.52335454858435e-06	4.125335957047e-06	0	0.00480715186987598	0	3.28375951058848e-06	0	0	0	7.1837016177696e-06	0	1.03266713394854e-05	0	5.85184760384396e-06	0	2.70799060327261e-06	0	0	0.0023636588956091	0	1.58563289744285e-06	0	0	0	0	5.49264946185767e-06	1.77204423022399e-06	0	2.62477525361891e-06	3.10895004539067e-06	0.000568251314877482	0	4.07408312759214e-06	0	0.0034890915986347	0	1.96336363457876e-06	0	0	0	1.56499829154353e-05	0	0	2.09403751373022e-05	0	1.0149759704439e-05	0.00273644248621387	3.56181802315538e-06	0	0	0	2.97423420904703e-06	0	5.72353681869471e-05	0.000106533145124777
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;NA;NA;NA;NA	0.000215094733866359	7.30282375851996e-05	0.00024160954825347	0.00245798373899265	0.000701549254603917	7.63071501533947e-05	0.000462103750710929	0	0.000263783021261772	0.00136076975293164	0.000257241151091714	0.000517772854252962	4.26019369680675e-05	0.00024165869301835	4.24971314436276e-05	0	0.000594923011341013	8.17606334813882e-05	0.000244845325766706	0.000506048484264302	0.00046367249855766	0.000679344983100073	0.00123035687387997	0.00164130487180606	0.000333564810693067	5.61402679368156e-05	0.00113922702913724	6.74615058066257e-05	0.000454997075018803	3.52646612829284e-05	0.000125029640647567	0.00031053870292887	0.0008103533044318	0.000224838942848171	0.00137599033552294	0.000399995955097083	0.00157210189413905	0.00033002687656376	3.46436325003464e-05	0.000535531369634108	4.4599235325838e-05	0.00245625211392018	4.69104271455005e-05	5.16463900787285e-05	9.27741320979942e-06	0.00134335220252292	3.80286698141729e-06	3.74341836056347e-05	9.99449394242808e-05	0.000403777484665233	0.00180144575212658	2.70799060327261e-06	8.46435448716592e-05	0.000446713312773373	2.56919445174902e-05	0.000338653963380218	0.000526430121951026	0.000403849130939106	0.000245031262904837	0.000123816570281003	0.000405268845878539	0.000244422901052666	3.18967961440318e-05	0.0015867102667053	0.00248828694043073	0.000245607053585863	0	3.76254365657272e-05	9.37039119346191e-05	2.10147539738091e-05	7.98419130122358e-06	0.000350803659292197	5.89009090373628e-06	5.58518808120863e-06	9.33285632067694e-05	9.05666236115813e-05	2.08666438872471e-05	7.44248225038195e-05	0.00011390089198636	6.47247958789342e-05	0.000909519766015662	1.0149759704439e-05	5.54216199739518e-05	0.000158500902030414	2.27146482636716e-05	0	0.0004669662575676	0.000136814773616163	1.14990992372264e-05	7.35883305260748e-05	0.000266332862811942
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;NA;NA;NA	9.06470664151083e-05	0.000329733557581659	0.00196210334751003	0.0121957555134166	0.0020111078631979	0.000789085302722604	0.00166694106025683	2.61734198452104e-06	0.00109527297958692	0.0068510612849989	0.00295452700719901	0.00698541807147674	0.000121494412834859	0.00225330402949542	0.000274299666590687	6.4698202295751e-06	0.00311358657378997	0.00030864639139224	0.00121878562159427	0.00184809647916304	0.00257497513511983	0.00896540083446441	0.00437945106938284	0.00630582445154019	0.00150400930657692	0.000414650049147357	0.00521347198069347	0.000857254744518341	0.00182927395466743	0.000202093635813705	4.31136691888163e-05	0.00140232740585774	0.00289228867154907	0.000899355771392682	0.00668598520647666	0.0052763511380222	0.00776910819778017	0.00483489374165909	0.000242505427502425	0.00215475593536743	0.000220968938659834	0.00770369981184058	0.000205015940858113	0.000387347925590464	2.47397685594651e-05	0.00598941122381541	7.60573396283458e-05	0.000166517575349203	0.000501541877838209	0.00127336203859645	0.00885251275641114	4.19738543507254e-05	0.000426744538727949	0.00513839751751618	0.000108812941485841	0.00148201424926867	0.00544506336981875	0.00173767306617965	0.000927006386234384	0.000400138916152023	0.00265442321997502	0.000898048187013729	9.92344768925432e-05	0.00686523212290007	0.00976416394346234	0.000851852312437044	2.54821217433848e-06	0.000413879802222999	5.70371637862899e-05	9.69911721868115e-06	0.000133735204295495	0.00146244122899734	2.94504545186814e-05	1.67555642436259e-05	0.000925508251800464	0.000194071336310531	0.000114766541379859	1.96593870764806e-05	0.000370177898955671	0.000197981728570857	0.00281913388055477	2.53743992610975e-05	0.000288654270697666	0.000283164532840853	0.00027257577916406	0	0.00219199455022909	0.0011510286389012	7.66606615815095e-05	0.000351588690291246	0.0013849308866221
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;NA;NA	0.00017822135091784	0.0305678498716473	0.0407277708255496	0.036902226147492	0.0139508080344093	0.0202595483657263	0.0402554105427006	1.30867099226052e-05	0.024647942850835	0.189952756004646	0.0781338777854784	0.196666385704653	0.000426019369680675	0.0647286074907664	0.0120247565107537	0.000157863613601632	0.219165889831501	0.00419840852926928	0.00469286874386186	0.179868723979284	0.019488402878309	0.209906440106742	0.0136775141723316	0.0276450833163081	0.130261213297484	0.012777327999023	0.0254167110290899	0.0326266877716971	0.00776977148004049	0.000861271535179212	0.00115975770117916	7.19142259414226e-05	0.263468920708691	0.00411771154835988	0.151399292347827	0.137897481935576	0.19899885139067	0.00359729295454499	0.000725591636257256	0.223799064588367	0.00693112661722909	0.0286803555654798	0.00103897909011146	0.0103109865859261	0.00132048514686145	0.0277739863797017	0.00018253761510803	0.00162128740029922	0.00176448247601776	0.0332490277155206	0.202524781367904	0.00104934635876814	0.00215841039422731	0.151825194153072	0.00258279606943475	0.00399450412996572	0.153999838265444	0.0389994862141612	0.0622208057244786	0.0255771815120721	0.00683518365170037	5.21801698876479e-05	0.00754890842075418	0.0566859634287922	0.0375999055080909	0.00420951836145897	2.03856973947079e-05	0.0115620753305505	0.00185778190618201	0.000151952836426005	0.00333539591608615	0.0372444144768014	0.0017473936347751	0.000455192828618504	0.0268552940627479	0.00553103308485014	0.0113279793002893	0.000141828435337467	0.00912274956753255	0.0174985389329166	0.00994810831210492	0.00139051707950814	0.0065420603910919	0.00159925629239677	0.00806163516557946	0.000104598863359018	0.00781756452374935	0.0280856936360311	0.00028747748093066	0.0117087210348155	0.0378192665192958
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter freundii	1.53639095618828e-06	2.2129768965212e-06	0.000450582322851733	0.00173390134296179	0.00127615150123189	1.38740273006172e-05	9.3543269374682e-06	0	1.00352236349587e-05	0.000195145084075007	7.49246071140915e-05	4.51546093825258e-05	0.00228945964965429	7.83757923302756e-05	0	1.29396404591502e-06	0.000315418499451141	6.74525226221453e-05	0.000272050361963007	0.000166829170636583	0.00120165506305592	0.000157630355421577	0.00124443418364977	0.00170098868532628	9.73391974264466e-05	8.56877773772449e-05	0.0203617607741539	1.64540258064941e-06	0.000696424094416536	0.00011528831573265	0	0	0.000221005446663218	0.000414372597149934	0.000167930703200056	0.000126965008219018	0.000214792991350393	0.000101070730947652	0.00099696675750997	0.000226085177274777	0.000401393117932542	0.222372910297541	0.00496903043096783	1.07596645997351e-05	6.18494213986628e-06	0.00285372546765898	1.71129014163778e-05	0.000242676776477908	4.72466986369327e-05	7.02221712461275e-06	0.000182289153488999	0	0.000169287089743318	1.91107299582192e-05	5.28951798889503e-05	0.00024834623981216	9.5137973846571e-05	9.08660544612989e-05	0.000222755693549852	8.75775741011974e-05	0.00181756936939466	0	3.54408846044797e-06	0.00428116111712287	0.00583750016404845	0.000730603260666808	0	4.42652194890908e-06	4.07408312759214e-06	0	7.98419130122358e-06	9.11178335823887e-06	7.85345453831504e-06	2.79259404060432e-06	9.72172533403848e-06	2.15634818122813e-06	0.000185191464499318	7.02120967017165e-06	7.11880574914752e-06	3.6169738873522e-05	0.001117086517596	0	6.92770249674398e-05	0.000167405447088303	0.000247796162876418	0	0.00024538619025121	0.000101123963107599	2.49147150139906e-05	8.17648116956387e-05	0.000213066290249554
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Cronobacter;s__Cronobacter sakazakii	9.21834573712965e-06	2.2129768965212e-06	1.21779006176144e-05	0.000970854871808193	0.000611350064726271	1.04055204754629e-05	0	0	1.43360337642267e-06	0.000123801720004574	4.9949738076061e-06	7.52576823042096e-06	6.31139806934333e-06	2.61252641100919e-05	0	0	0.000240467568888493	0.000118552918548013	0.000242124822147076	3.24390054015578e-05	0.000267231096496972	1.39495889753608e-06	0.000116841671089288	0.00720108165434349	8.78426903604518e-05	4.1366513216601e-05	0.00183128083188416	2.63264412903905e-05	0.00113517127389895	3.39083281566619e-05	0	0	5.12476398059636e-05	0.00106287500255499	6.8994785035682e-05	1.12358414353113e-06	0.000127961782081085	3.50653556348995e-05	3.84929250003849e-05	3.28391877605821e-05	6.48716150194007e-05	0.000426888736376503	8.68711613805565e-06	4.30386583989404e-06	1.23698842797326e-05	0.00231494784632626	1.33100344349605e-05	3.35616818533277e-05	8.90418551234502e-05	2.34073904153758e-05	0.00014399311284005	0	0.000343864401041116	4.77768248955479e-06	4.53387256191003e-05	6.61181547551854e-05	0.00020613227666757	3.14104879619305e-05	0.000209047650869861	9.05974904495146e-05	0.00111229631293071	0	1.77204423022399e-06	0.000796311736334088	0.00393716288042836	0.000562719958215711	0	4.42652194890908e-06	0	0	0	0	0	2.79259404060432e-06	3.88869013361539e-06	0	1.30416524295294e-05	9.82969353824032e-06	3.55940287457376e-06	0	0.00169827342202095	0	3.92569808148826e-05	9.43881776136175e-05	1.23898081438209e-05	0	0.00151626690692538	0	6.5161562344283e-05	6.54118493565109e-05	6.65832157029856e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;NA	3.84097739047069e-05	0	5.84539229645492e-06	0.0388828999662311	0.00403724892470873	1.21397738880401e-05	1.87086538749364e-06	2.61734198452104e-06	2.86720675284534e-06	2.09833423736567e-06	0	0	3.15569903467167e-06	6.53131602752297e-06	0	1.29396404591502e-06	7.1827975122537e-05	2.04401583703471e-06	1.08820144785203e-05	2.78048617727638e-06	8.49476333235408e-05	0	2.67468885626081e-05	0.0154030149507953	0	9.15972792653307e-05	0.00828808366161527	0	0.00485407593808326	0	2.15568345944082e-05	6.53765690376569e-06	0	0.00102199519476441	1.30178839689966e-06	0	0	8.250671914094e-06	9.62323125009623e-06	0	0.00010338913643717	0.000600927990437692	3.47484645522226e-06	2.15193291994702e-06	0	0.00997995747248642	1.90143349070865e-05	4.38883531928132e-05	5.45154215041532e-06	0	0	2.70799060327261e-06	0.000795296640356631	0	8.61435786762906e-05	1.45137412877236e-05	1.58563289744285e-06	1.12180314149752e-06	1.71350533499886e-06	1.50995817415858e-06	0.00283337309997333	0	0	0.00216029124510436	0.00253553289499587	1.24358001815627e-05	5.09642434867697e-06	0	0	1.61651953644686e-06	0	0	1.96336363457876e-05	0	1.9443450668077e-06	0	5.21666097181177e-06	1.40424193403433e-06	0	0	9.81224643834324e-05	5.0748798522195e-06	5.08031516427892e-05	0	0	2.68202213741072e-06	0.00342258798193665	0	0.000122657058530415	7.35883305260748e-05	0.000146483074546568
